Order Date,City,Category
9/17/2017,Seattle,Office Supplies
12/20/2017,Rochester,Office Supplies
12/20/2017,Rochester,Office Supplies
12/2/2017,Miami,Office Supplies
9/21/2015,Seattle,Office Supplies
3/6/2015,San Francisco,Furniture
3/6/2015,San Francisco,Technology
10/3/2014,Los Angeles,Furniture
10/3/2014,Los Angeles,Furniture
6/27/2014,Southaven,Office Supplies
6/27/2014,Southaven,Furniture
6/27/2014,Southaven,Technology
10/30/2017,Seattle,Furniture
10/30/2017,Seattle,Furniture
10/30/2017,Seattle,Furniture
9/3/2016,Middletown,Office Supplies
3/5/2015,New Castle,Technology
3/5/2015,New Castle,Office Supplies
5/5/2016,Murfreesboro,Office Supplies
11/17/2017,Salem,Office Supplies
6/1/2017,Toledo,Office Supplies
6/10/2017,Los Angeles,Office Supplies
1/8/2017,Seattle,Furniture
4/20/2015,Columbus,Technology
4/20/2015,Columbus,Furniture
4/20/2015,Columbus,Office Supplies
11/1/2015,New York City,Technology
12/23/2017,Middletown,Furniture
11/1/2015,New York City,Office Supplies
11/1/2015,New York City,Furniture
11/1/2015,New York City,Technology
11/1/2015,New York City,Technology
11/1/2015,New York City,Technology
11/14/2014,Midland,Office Supplies
11/14/2014,Midland,Office Supplies
1/17/2016,Columbus,Technology
9/17/2017,Roswell,Furniture
9/17/2017,Roswell,Office Supplies
12/23/2016,Chicago,Furniture
8/6/2015,Houston,Office Supplies
11/5/2017,New York City,Technology
6/11/2017,Peoria,Furniture
6/11/2017,Peoria,Office Supplies
6/11/2017,Peoria,Office Supplies
6/11/2017,Peoria,Office Supplies
6/11/2017,Peoria,Office Supplies
7/20/2017,Sioux Falls,Office Supplies
7/20/2017,Sioux Falls,Office Supplies
7/20/2017,Sioux Falls,Office Supplies
7/20/2017,Sioux Falls,Furniture
7/20/2017,Sioux Falls,Office Supplies
7/20/2017,Sioux Falls,Technology
12/23/2015,Richmond,Office Supplies
3/20/2017,Seattle,Technology
12/31/2015,Henderson,Office Supplies
12/31/2015,Henderson,Office Supplies
12/31/2015,Henderson,Office Supplies
12/31/2015,Henderson,Office Supplies
9/15/2015,New York City,Office Supplies
9/15/2015,New York City,Furniture
9/15/2015,New York City,Office Supplies
9/23/2017,Fort Collins,Office Supplies
12/25/2015,Philadelphia,Furniture
9/24/2016,Los Angeles,Office Supplies
9/24/2016,Los Angeles,Office Supplies
3/21/2017,Lafayette,Office Supplies
3/21/2017,Lafayette,Office Supplies
9/30/2014,Clarksville,Office Supplies
12/10/2017,Fairfield,Office Supplies
12/10/2017,Fairfield,Office Supplies
8/23/2014,New York City,Office Supplies
8/23/2014,New York City,Office Supplies
8/19/2014,Columbus,Office Supplies
11/10/2016,Warner Robins,Office Supplies
12/31/2014,Franklin,Furniture
12/31/2014,Franklin,Technology
7/26/2014,Chicago,Office Supplies
2/22/2016,Milwaukee,Office Supplies
3/13/2016,San Antonio,Office Supplies
3/13/2016,San Antonio,Office Supplies
3/13/2016,San Antonio,Furniture
12/2/2017,Los Angeles,Office Supplies
12/2/2017,Los Angeles,Office Supplies
12/2/2017,Los Angeles,Office Supplies
12/2/2017,Los Angeles,Office Supplies
12/2/2017,Los Angeles,Office Supplies
8/31/2015,San Francisco,Furniture
8/31/2015,San Francisco,Office Supplies
8/31/2015,San Francisco,Technology
8/31/2015,San Francisco,Technology
3/17/2014,New York City,Furniture
3/17/2014,New York City,Furniture
3/17/2014,New York City,Furniture
3/17/2014,New York City,Office Supplies
3/17/2014,New York City,Office Supplies
4/16/2017,Columbus,Office Supplies
3/13/2016,Waynesboro,Furniture
3/13/2016,Waynesboro,Office Supplies
3/13/2016,Waynesboro,Office Supplies
11/24/2014,Sacramento,Furniture
2/10/2017,Clinton,Office Supplies
9/23/2016,Fairfield,Furniture
9/23/2016,Fairfield,Office Supplies
7/7/2017,Warwick,Technology
7/7/2016,Aurora,Furniture
7/7/2016,Aurora,Office Supplies
7/7/2016,Aurora,Office Supplies
7/7/2016,Aurora,Furniture
1/24/2017,Smyrna,Office Supplies
8/19/2014,Columbus,Office Supplies
8/19/2014,Columbus,Office Supplies
12/6/2015,Thousand Oaks,Office Supplies
5/6/2016,Lorain,Office Supplies
5/6/2016,Lorain,Office Supplies
5/6/2016,Lorain,Furniture
3/25/2017,Fresno,Office Supplies
3/25/2017,Fresno,Office Supplies
3/25/2017,Fresno,Office Supplies
3/25/2017,Fresno,Technology
3/25/2017,Fresno,Technology
12/12/2015,San Diego,Office Supplies
12/12/2015,San Diego,Office Supplies
12/6/2015,New York City,Office Supplies
12/6/2015,New York City,Office Supplies
12/6/2015,New York City,Technology
12/6/2015,New York City,Furniture
3/17/2016,Malden,Office Supplies
11/14/2015,New York City,Technology
11/14/2015,New York City,Technology
11/14/2015,New York City,Office Supplies
8/14/2017,San Francisco,Office Supplies
8/14/2017,San Francisco,Office Supplies
9/9/2017,Florence,Office Supplies
9/9/2017,Florence,Office Supplies
4/1/2017,Springfield,Office Supplies
4/1/2017,Springfield,Office Supplies
9/27/2016,Huntsville,Furniture
10/7/2017,Los Angeles,Technology
10/7/2017,Los Angeles,Technology
10/7/2017,Los Angeles,Technology
1/20/2017,San Francisco,Office Supplies
1/20/2017,San Francisco,Technology
3/23/2017,San Francisco,Furniture
8/1/2014,Philadelphia,Office Supplies
6/7/2015,Los Angeles,Office Supplies
11/12/2014,Los Angeles,Office Supplies
11/12/2014,Los Angeles,Furniture
12/29/2016,Milwaukee,Furniture
7/6/2015,Holyoke,Furniture
10/12/2017,Albuquerque,Technology
10/12/2017,Albuquerque,Office Supplies
5/21/2016,Sparks,Technology
11/9/2017,Coachella,Office Supplies
11/9/2017,Coachella,Technology
4/18/2016,Elmhurst,Office Supplies
4/18/2016,Elmhurst,Office Supplies
12/25/2017,Fairfield,Technology
12/25/2017,Fairfield,Office Supplies
12/25/2017,Fairfield,Furniture
12/25/2017,Fairfield,Office Supplies
6/11/2016,Arlington,Office Supplies
6/11/2016,Arlington,Office Supplies
6/11/2016,Arlington,Furniture
5/13/2017,San Francisco,Office Supplies
12/28/2017,Seattle,Furniture
3/25/2014,New York City,Furniture
5/28/2017,Houston,Technology
11/14/2015,Springfield,Office Supplies
11/14/2015,Springfield,Office Supplies
7/3/2017,Farmington,Furniture
11/18/2014,Louisville,Furniture
11/18/2014,Louisville,Office Supplies
7/17/2017,Tampa,Furniture
5/22/2016,Passaic,Technology
5/22/2016,Passaic,Furniture
5/22/2016,Passaic,Office Supplies
5/22/2016,Passaic,Technology
5/22/2016,Passaic,Office Supplies
5/22/2016,Passaic,Technology
9/25/2015,Los Angeles,Office Supplies
10/31/2016,Philadelphia,Furniture
9/14/2015,North Charleston,Office Supplies
11/5/2016,San Jose,Office Supplies
3/17/2017,New York City,Office Supplies
3/17/2017,New York City,Technology
3/17/2017,New York City,Office Supplies
3/17/2017,New York City,Technology
3/17/2017,New York City,Technology
3/17/2017,New York City,Office Supplies
3/17/2017,New York City,Office Supplies
3/17/2017,New York City,Office Supplies
3/17/2017,New York City,Office Supplies
8/15/2017,Plainfield,Office Supplies
7/11/2015,Seattle,Office Supplies
7/11/2015,Seattle,Office Supplies
12/3/2017,New York City,Office Supplies
12/3/2017,New York City,Office Supplies
12/3/2017,New York City,Technology
12/3/2017,New York City,Office Supplies
5/4/2017,Newport News,Office Supplies
5/4/2017,Newport News,Office Supplies
5/4/2017,Newport News,Office Supplies
5/4/2017,Newport News,Office Supplies
1/22/2016,Fayetteville,Furniture
1/22/2016,Fayetteville,Furniture
1/22/2016,Fayetteville,Office Supplies
11/3/2016,Los Angeles,Furniture
11/3/2016,Los Angeles,Technology
11/3/2016,Los Angeles,Office Supplies
11/3/2016,Los Angeles,Office Supplies
9/4/2017,Los Angeles,Furniture
9/13/2014,New York City,Office Supplies
6/19/2017,Dallas,Office Supplies
6/19/2017,Dallas,Office Supplies
12/24/2017,Seattle,Office Supplies
8/28/2017,Seattle,Technology
8/28/2017,Seattle,Furniture
8/28/2017,Seattle,Office Supplies
8/28/2017,Seattle,Office Supplies
1/2/2015,Newark,Office Supplies
1/2/2015,Newark,Office Supplies
1/2/2015,Newark,Office Supplies
10/9/2015,New York City,Technology
10/9/2015,New York City,Office Supplies
12/13/2014,Los Angeles,Office Supplies
11/19/2014,Jamestown,Technology
9/10/2016,Houston,Furniture
9/10/2016,Houston,Technology
6/16/2014,Mishawaka,Furniture
9/26/2015,San Diego,Office Supplies
9/26/2015,San Diego,Office Supplies
5/19/2016,San Francisco,Office Supplies
6/22/2017,Miami,Office Supplies
6/17/2017,Skokie,Office Supplies
6/17/2017,Skokie,Office Supplies
6/17/2017,Skokie,Office Supplies
11/14/2016,San Francisco,Office Supplies
7/25/2014,San Francisco,Office Supplies
7/25/2014,San Francisco,Office Supplies
7/25/2014,San Francisco,Furniture
7/2/2015,Houston,Office Supplies
3/2/2017,Los Angeles,Technology
3/2/2017,Los Angeles,Technology
11/18/2016,Oklahoma City,Office Supplies
4/18/2015,Monroe,Technology
12/2/2017,Tampa,Office Supplies
11/11/2016,Chicago,Technology
11/11/2016,Chicago,Furniture
9/5/2014,Bowling Green,Office Supplies
11/15/2014,Houston,Office Supplies
5/2/2017,Westfield,Furniture
10/15/2016,Oklahoma City,Office Supplies
10/15/2016,Oklahoma City,Office Supplies
10/15/2016,Oklahoma City,Office Supplies
10/15/2016,Oklahoma City,Office Supplies
10/15/2016,Oklahoma City,Technology
10/15/2016,Oklahoma City,Office Supplies
4/6/2015,Houston,Office Supplies
4/6/2015,Houston,Technology
4/6/2015,Houston,Office Supplies
4/6/2015,Houston,Office Supplies
4/6/2015,Houston,Office Supplies
10/24/2014,Fort Lauderdale,Office Supplies
8/17/2014,Little Rock,Office Supplies
8/17/2014,Little Rock,Office Supplies
8/17/2014,Little Rock,Office Supplies
8/17/2014,Little Rock,Technology
8/15/2017,Philadelphia,Office Supplies
9/6/2015,La Quinta,Technology
1/27/2015,Cleveland,Furniture
1/27/2015,Cleveland,Technology
1/27/2015,Cleveland,Technology
7/16/2015,San Francisco,Furniture
7/16/2015,San Francisco,Furniture
4/30/2016,Scottsdale,Furniture
9/26/2014,Philadelphia,Office Supplies
9/8/2016,Malden,Furniture
9/8/2016,Malden,Office Supplies
4/16/2017,San Jose,Office Supplies
4/16/2017,San Jose,Furniture
8/16/2015,Phoenix,Office Supplies
8/16/2015,Phoenix,Technology
8/16/2015,Phoenix,Office Supplies
8/16/2015,Phoenix,Office Supplies
11/19/2017,Henderson,Furniture
11/19/2017,Henderson,Office Supplies
9/14/2016,Columbia,Office Supplies
8/15/2016,Tallahassee,Technology
9/26/2015,New York City,Technology
10/8/2016,Houston,Furniture
3/24/2015,Coral Springs,Office Supplies
5/31/2015,Orem,Furniture
5/31/2015,Orem,Office Supplies
5/31/2015,Orem,Office Supplies
12/25/2015,Nashville,Office Supplies
12/25/2015,Nashville,Office Supplies
3/17/2015,New York City,Technology
3/17/2015,New York City,Office Supplies
12/21/2017,Bowling Green,Technology
11/1/2017,Bellingham,Office Supplies
11/1/2017,Bellingham,Furniture
9/7/2017,New York City,Office Supplies
12/27/2017,Newark,Technology
12/27/2017,Newark,Office Supplies
7/16/2017,Woodstock,Office Supplies
8/12/2016,Carrollton,Technology
7/9/2017,Lafayette,Furniture
11/22/2014,Columbus,Office Supplies
11/22/2014,Columbus,Office Supplies
11/22/2014,Columbus,Office Supplies
11/22/2014,Columbus,Office Supplies
1/26/2014,Alexandria,Furniture
1/26/2014,Alexandria,Office Supplies
1/26/2014,Alexandria,Office Supplies
1/26/2014,Alexandria,Office Supplies
1/26/2014,Alexandria,Technology
1/26/2014,Alexandria,Furniture
1/26/2014,Alexandria,Technology
11/3/2015,Haltom City,Office Supplies
6/30/2017,New York City,Office Supplies
6/30/2017,New York City,Furniture
5/5/2016,Los Angeles,Office Supplies
5/5/2016,Los Angeles,Technology
9/8/2016,Wheeling,Furniture
9/8/2016,Wheeling,Furniture
11/24/2017,Summerville,Technology
11/24/2017,Summerville,Office Supplies
5/13/2017,Columbus,Office Supplies
5/13/2017,Columbus,Office Supplies
5/13/2017,Columbus,Technology
5/13/2017,Columbus,Office Supplies
5/13/2017,Columbus,Office Supplies
4/23/2017,New York City,Office Supplies
4/23/2017,New York City,Office Supplies
6/4/2016,New York City,Office Supplies
6/4/2016,New York City,Technology
6/4/2016,New York City,Furniture
6/4/2016,New York City,Furniture
12/16/2014,Jacksonville,Office Supplies
3/4/2016,San Diego,Office Supplies
11/25/2014,Arlington,Technology
11/25/2014,Arlington,Office Supplies
11/25/2014,Arlington,Furniture
11/25/2014,Arlington,Office Supplies
11/25/2014,Arlington,Office Supplies
11/25/2014,Arlington,Furniture
4/28/2016,Los Angeles,Furniture
4/26/2014,Los Angeles,Furniture
4/26/2014,Los Angeles,Office Supplies
4/1/2017,San Francisco,Office Supplies
4/1/2017,San Francisco,Office Supplies
12/22/2017,Carlsbad,Office Supplies
12/22/2017,Carlsbad,Technology
12/22/2017,Carlsbad,Office Supplies
12/22/2017,Carlsbad,Office Supplies
12/3/2014,Saint Louis,Office Supplies
10/22/2017,New York City,Technology
10/22/2017,New York City,Technology
10/22/2017,New York City,Office Supplies
10/22/2017,New York City,Technology
11/13/2017,Springfield,Technology
11/13/2017,Springfield,Technology
11/13/2017,Springfield,Office Supplies
9/10/2015,Tulsa,Office Supplies
5/15/2017,Seattle,Furniture
5/15/2017,Seattle,Furniture
5/15/2017,Seattle,Furniture
7/5/2015,Fayetteville,Furniture
7/5/2015,Fayetteville,Office Supplies
8/15/2015,Los Angeles,Office Supplies
6/12/2017,New York City,Office Supplies
6/12/2017,New York City,Office Supplies
6/12/2017,New York City,Office Supplies
6/12/2017,New York City,Furniture
2/20/2015,Hot Springs,Technology
12/29/2016,Aurora,Office Supplies
4/17/2016,Raleigh,Technology
4/17/2016,Raleigh,Furniture
9/7/2014,Tulsa,Furniture
9/7/2014,Tulsa,Office Supplies
9/7/2014,Tulsa,Office Supplies
9/7/2014,Tulsa,Furniture
9/7/2014,Tulsa,Technology
9/26/2016,Hesperia,Furniture
9/17/2017,Provo,Office Supplies
9/17/2017,Provo,Office Supplies
9/17/2017,Provo,Office Supplies
9/17/2017,Provo,Furniture
9/17/2017,Provo,Office Supplies
9/17/2017,Provo,Office Supplies
9/17/2017,Provo,Office Supplies
8/16/2016,San Francisco,Office Supplies
12/24/2015,Gilbert,Furniture
11/28/2017,New York City,Technology
11/28/2017,New York City,Office Supplies
4/14/2017,Springfield,Office Supplies
5/1/2016,Memphis,Office Supplies
5/1/2016,Memphis,Furniture
5/1/2016,Memphis,Office Supplies
10/1/2016,Amarillo,Technology
10/1/2016,Amarillo,Office Supplies
8/25/2015,Los Angeles,Furniture
8/25/2015,Los Angeles,Office Supplies
9/9/2014,Lowell,Office Supplies
9/9/2014,Lowell,Furniture
9/9/2014,Lowell,Office Supplies
9/9/2014,Lowell,Office Supplies
12/3/2017,San Diego,Office Supplies
11/27/2017,Asheville,Office Supplies
11/27/2017,Asheville,Office Supplies
6/21/2014,Pueblo,Office Supplies
6/21/2014,Pueblo,Office Supplies
1/21/2017,Jackson,Office Supplies
1/21/2017,Jackson,Technology
1/21/2017,Jackson,Office Supplies
1/21/2017,Jackson,Technology
1/21/2017,Jackson,Technology
6/29/2017,Los Angeles,Office Supplies
9/6/2016,Thomasville,Office Supplies
9/6/2016,Thomasville,Office Supplies
8/4/2016,Peoria,Office Supplies
11/12/2015,Los Angeles,Office Supplies
6/30/2014,Chicago,Office Supplies
12/4/2017,Philadelphia,Office Supplies
8/28/2016,Englewood,Office Supplies
8/28/2016,Englewood,Technology
1/22/2016,Seattle,Furniture
10/15/2014,Hialeah,Furniture
2/7/2016,Lancaster,Office Supplies
3/18/2014,Jacksonville,Technology
3/18/2014,Jacksonville,Technology
3/18/2014,Jacksonville,Office Supplies
3/18/2014,Jacksonville,Office Supplies
3/18/2014,Jacksonville,Furniture
3/18/2014,Jacksonville,Office Supplies
3/18/2014,Jacksonville,Furniture
5/24/2014,Baltimore,Office Supplies
7/11/2017,New York City,Technology
6/16/2017,Carlsbad,Office Supplies
6/16/2017,Carlsbad,Office Supplies
6/16/2017,Carlsbad,Office Supplies
1/30/2015,Los Angeles,Furniture
1/30/2015,Los Angeles,Technology
12/11/2015,Jacksonville,Office Supplies
10/9/2017,Lakewood,Furniture
7/29/2017,Troy,Office Supplies
4/25/2014,Wilmington,Technology
12/1/2015,Seattle,Office Supplies
12/4/2014,New York City,Technology
8/26/2017,Columbus,Technology
9/7/2014,New York City,Technology
12/21/2017,Costa Mesa,Office Supplies
12/6/2014,Houston,Furniture
11/4/2014,Cary,Office Supplies
11/4/2014,Cary,Office Supplies
4/14/2016,Alexandria,Office Supplies
10/4/2014,Vallejo,Office Supplies
10/4/2014,Vallejo,Office Supplies
11/7/2017,Philadelphia,Technology
11/7/2017,Philadelphia,Furniture
12/22/2017,Toledo,Office Supplies
12/22/2017,Toledo,Technology
2/13/2017,Seattle,Office Supplies
2/13/2017,Seattle,Technology
2/13/2017,Seattle,Furniture
7/2/2014,Plainfield,Technology
7/2/2014,Plainfield,Office Supplies
2/21/2015,Las Cruces,Office Supplies
11/13/2015,Newark,Technology
11/13/2015,Newark,Office Supplies
11/13/2015,Newark,Furniture
11/13/2015,Newark,Technology
4/16/2017,Hoover,Office Supplies
4/16/2017,Hoover,Technology
2/25/2016,Newark,Office Supplies
11/4/2014,San Diego,Furniture
6/20/2015,San Francisco,Furniture
6/20/2015,San Francisco,Technology
8/7/2017,Jacksonville,Technology
5/12/2014,Franklin,Furniture
11/22/2015,Frisco,Technology
12/4/2015,Tallahassee,Office Supplies
6/8/2014,Seattle,Furniture
8/8/2014,Vacaville,Office Supplies
5/26/2014,Los Angeles,Furniture
4/17/2015,San Francisco,Office Supplies
4/17/2015,San Francisco,Technology
4/17/2015,San Francisco,Technology
4/17/2015,San Francisco,Office Supplies
4/17/2015,San Francisco,Office Supplies
6/11/2016,New York City,Technology
3/11/2016,Columbus,Furniture
3/11/2016,Columbus,Office Supplies
5/26/2014,Murray,Office Supplies
10/12/2017,San Francisco,Technology
10/12/2017,San Francisco,Office Supplies
6/22/2017,Philadelphia,Office Supplies
6/22/2017,Philadelphia,Office Supplies
6/22/2017,Philadelphia,Office Supplies
1/15/2017,Philadelphia,Office Supplies
1/15/2017,Philadelphia,Office Supplies
4/2/2015,Dallas,Office Supplies
4/2/2015,Dallas,Technology
4/2/2015,Dallas,Technology
9/3/2016,Waukesha,Office Supplies
12/10/2017,Fort Lauderdale,Furniture
11/22/2016,Detroit,Office Supplies
11/11/2017,Springfield,Office Supplies
10/21/2016,San Diego,Office Supplies
12/21/2015,Colorado Springs,Office Supplies
7/17/2015,Bakersfield,Furniture
4/30/2017,Pompano Beach,Furniture
4/30/2017,Pompano Beach,Technology
5/6/2017,New York City,Office Supplies
11/20/2017,Lakeville,Office Supplies
11/11/2016,Detroit,Technology
11/5/2016,Philadelphia,Technology
10/9/2016,Troy,Technology
9/21/2015,Los Angeles,Furniture
9/21/2015,Los Angeles,Office Supplies
12/2/2014,Corpus Christi,Furniture
12/2/2014,Corpus Christi,Office Supplies
12/2/2014,Corpus Christi,Furniture
9/21/2014,Omaha,Office Supplies
9/21/2014,Omaha,Office Supplies
9/21/2014,Omaha,Office Supplies
4/12/2014,Redondo Beach,Technology
4/12/2014,Redondo Beach,Technology
4/12/2014,Redondo Beach,Office Supplies
4/12/2014,Redondo Beach,Furniture
10/20/2017,Little Rock,Office Supplies
10/20/2017,Little Rock,Office Supplies
10/20/2017,Little Rock,Office Supplies
10/25/2016,Miami,Technology
11/1/2015,Salem,Office Supplies
11/3/2017,Las Cruces,Furniture
5/12/2015,San Francisco,Office Supplies
5/12/2015,San Francisco,Office Supplies
9/7/2015,El Paso,Furniture
7/25/2015,Seattle,Office Supplies
7/25/2015,Seattle,Office Supplies
7/25/2015,Seattle,Furniture
7/25/2015,Seattle,Furniture
11/16/2015,Milwaukee,Office Supplies
11/16/2015,Milwaukee,Furniture
11/16/2015,Milwaukee,Furniture
11/16/2015,Milwaukee,Technology
11/16/2015,Milwaukee,Furniture
9/1/2015,Franklin,Office Supplies
9/1/2015,Franklin,Furniture
9/1/2015,Franklin,Furniture
9/1/2015,Franklin,Office Supplies
5/5/2016,Encinitas,Office Supplies
5/5/2016,Encinitas,Furniture
12/31/2016,Anaheim,Technology
9/18/2017,Arlington,Office Supplies
